time,step,price,size,side,kind
2026-09-12T18:45:46,750,969,5.13,sell,market
2026-09-12T18:45:46,751,974,16.19,buy,market
2026-09-12T18:45:46,751,969,6.650000000000003,sell,stop
2026-09-12T18:45:46,751,968,9.54,sell,stop
2026-09-12T18:45:46,753,973,16.75,buy,market
2026-09-12T18:45:46,764,973,5.68,buy,market
2026-09-12T18:45:46,764,974,6.649999999999995,buy,market
2026-09-12T18:45:46,764,975,1.350000000000005,buy,market
2026-09-12T18:45:46,764,975,12.18,buy,stop
2026-09-12T18:45:46,765,970,14.18,sell,market
2026-09-12T18:45:46,769,970,14.51,sell,market
2026-09-12T18:45:46,773,970,8.550000000000002,sell,market
2026-09-12T18:45:46,773,969,7.189999999999998,sell,market
2026-09-12T18:45:46,777,974,15.0,buy,market
2026-09-12T18:45:46,780,969,13.55,sell,market
2026-09-12T18:45:46,781,969,13.71,sell,market
2026-09-12T18:45:46,781,974,13.600000000000001,buy,stop
2026-09-12T18:45:46,781,975,0.10999999999999943,buy,stop
2026-09-12T18:45:46,788,970,17.37,sell,market
2026-09-12T18:45:46,790,970,20.82,sell,market
2026-09-12T18:45:46,797,975,16.94,buy,market
2026-09-12T18:45:46,798,970,6.52,sell,market
2026-09-12T18:45:46,798,969,8.780000000000001,sell,market
2026-09-12T18:45:46,806,969,24.82,sell,market
2026-09-12T18:45:46,808,969,12.69,sell,market
2026-09-12T18:45:46,808,974,12.69,buy,stop
2026-09-12T18:45:46,811,969,8.999999999999998,sell,market
2026-09-12T18:45:46,811,968,0.8500000000000014,sell,market
2026-09-12T18:45:46,811,968,15.0,sell,stop
2026-09-12T18:45:46,813,968,13.69,sell,market
2026-09-12T18:45:46,814,968,11.17,sell,market
2026-09-12T18:45:46,814,967,7.959999999999999,sell,market
2026-09-12T18:45:46,815,972,1.0,buy,market
2026-09-12T18:45:46,818,967,18.65,sell,market
2026-09-12T18:45:46,820,972,11.62,buy,market
2026-09-12T18:45:46,821,967,0.8700000000000045,sell,market
2026-09-12T18:45:46,821,966,8.439999999999996,sell,market
2026-09-12T18:45:46,821,966,16.75,sell,stop
2026-09-12T18:45:46,822,971,17.74,buy,market
2026-09-12T18:45:46,824,966,14.94,sell,market
2026-09-12T18:45:46,824,971,14.94,buy,stop
2026-09-12T18:45:46,826,966,8.26,sell,market
2026-09-12T18:45:46,826,971,8.26,buy,stop
2026-09-12T18:45:46,833,966,17.09,sell,market
2026-09-12T18:45:46,835,966,0.15000000000000213,sell,market
2026-09-12T18:45:46,835,965,11.389999999999997,sell,market
2026-09-12T18:45:46,835,965,19.46,sell,stop
2026-09-12T18:45:46,835,965,7.460000000000004,sell,stop
2026-09-12T18:45:46,835,964,6.219999999999995,sell,stop
2026-09-12T18:45:46,835,964,16.94,sell,stop
2026-09-12T18:45:46,835,964,7.080000000000002,sell,stop
2026-09-12T18:45:46,835,963,4.539999999999997,sell,stop
2026-09-12T18:45:46,835,963,17.74,sell,stop
2026-09-12T18:45:46,837,963,14.68,sell,market
2026-09-12T18:45:46,843,963,0.7300000000000004,sell,market
2026-09-12T18:45:46,843,962,14.1,sell,market
2026-09-12T18:45:46,843,962,1.0,sell,stop
2026-09-12T18:45:46,845,962,9.82,sell,market
2026-09-12T18:45:46,845,967,9.82,buy,stop
2026-09-12T18:45:46,854,967,22.89,buy,market
2026-09-12T18:45:46,857,962,7.119999999999997,sell,market
2026-09-12T18:45:46,857,961,7.630000000000003,sell,market
2026-09-12T18:45:46,867,961,23.12,sell,market
2026-09-12T18:45:46,868,961,2.609999999999996,sell,market
2026-09-12T18:45:46,868,960,7.800000000000004,sell,market
2026-09-12T18:45:46,868,960,22.89,sell,stop
2026-09-12T18:45:46,869,965,15.2,buy,market
2026-09-12T18:45:46,871,965,8.59,buy,market
2026-09-12T18:45:46,876,960,2.6699999999999946,sell,market
2026-09-12T18:45:46,876,959,16.460000000000004,sell,market
2026-09-12T18:45:46,885,959,11.27,sell,market
2026-09-12T18:45:46,886,959,11.47,sell,market
2026-09-12T18:45:46,887,959,0.3199999999999985,sell,market
2026-09-12T18:45:46,887,958,11.440000000000001,sell,market
2026-09-12T18:45:46,888,958,9.55,sell,market
2026-09-12T18:45:46,890,958,13.87,sell,market
2026-09-12T18:45:46,891,958,5.749999999999998,sell,market
2026-09-12T18:45:46,891,957,5.760000000000002,sell,market
2026-09-12T18:45:46,891,957,15.2,sell,stop
2026-09-12T18:45:46,895,962,19.42,buy,market
2026-09-12T18:45:46,896,957,9.68,sell,market
2026-09-12T18:45:46,898,957,7.889999999999997,sell,market
2026-09-12T18:45:46,898,956,2.480000000000002,sell,market
2026-09-12T18:45:46,898,956,8.59,sell,stop
2026-09-12T18:45:46,906,961,12.96,buy,market
2026-09-12T18:45:46,907,956,14.39,sell,market
2026-09-12T18:45:46,908,956,5.329999999999995,sell,market
2026-09-12T18:45:46,908,955,11.830000000000005,sell,market
2026-09-12T18:45:46,908,955,19.42,sell,stop
2026-09-12T18:45:46,908,955,6.8899999999999935,sell,stop
2026-09-12T18:45:46,908,954,6.070000000000007,sell,stop
2026-09-12T18:45:46,908,959,17.16,buy,stop
2026-09-12T18:45:46,913,954,15.89,sell,market
2026-09-12T18:45:46,916,954,7.86999999999999,sell,market
2026-09-12T18:45:46,916,953,6.410000000000009,sell,market
2026-09-12T18:45:46,916,958,14.28,buy,stop
2026-09-12T18:45:46,919,958,24.44,buy,market
2026-09-12T18:45:46,924,953,15.96,sell,market
2026-09-12T18:45:46,925,958,18.59,buy,market
2026-09-12T18:45:46,929,953,12.069999999999986,sell,market
2026-09-12T18:45:46,929,952,4.930000000000014,sell,market
2026-09-12T18:45:46,929,952,24.44,sell,stop
2026-09-12T18:45:46,932,952,7.869999999999987,sell,market
2026-09-12T18:45:46,932,951,14.160000000000014,sell,market
2026-09-12T18:45:46,934,956,13.81,buy,market
2026-09-12T18:45:46,934,951,13.81,sell,stop
2026-09-12T18:45:46,942,956,18.99,buy,market
2026-09-12T18:45:46,945,956,9.720000000000002,buy,market
2026-09-12T18:45:46,945,957,4.129999999999997,buy,market
2026-09-12T18:45:46,949,957,9.87,buy,market
2026-09-12T18:45:46,953,957,10.88,buy,market
2026-09-12T18:45:46,956,952,18.34,sell,market
2026-09-12T18:45:46,960,952,10.85,sell,market
2026-09-12T18:45:46,961,957,12.1,buy,market
2026-09-12T18:45:46,963,952,18.89,sell,market
2026-09-12T18:45:46,978,952,14.94,sell,market
2026-09-12T18:45:46,979,952,3.6099999999999977,sell,market
2026-09-12T18:45:46,979,951,14.900000000000004,sell,market
2026-09-12T18:45:46,979,951,10.88,sell,stop
2026-09-12T18:45:46,982,951,11.95,sell,market
2026-09-12T18:45:46,984,951,2.8499999999999925,sell,market
2026-09-12T18:45:46,984,950,18.400000000000006,sell,market
2026-09-12T18:45:46,990,955,13.56,buy,market
2026-09-12T18:45:46,997,950,19.9,sell,market
2026-09-12T18:45:46,1005,950,1.6400000000000006,sell,market
2026-09-12T18:45:46,1005,949,24.48,sell,market
2026-09-12T18:45:46,1005,949,18.59,sell,stop
2026-09-12T18:45:46,1005,949,6.399999999999999,sell,stop
2026-09-12T18:45:46,1005,948,3.4700000000000006,sell,stop
2026-09-12T18:45:46,1005,948,12.1,sell,stop
2026-09-12T18:45:46,1010,953,24.39,buy,market
2026-09-12T18:45:46,1012,948,12.07,sell,market
2026-09-12T18:45:46,1013,953,8.74,buy,market
2026-09-12T18:45:46,1018,953,9.87,buy,market
2026-09-12T18:45:46,1018,954,4.470000000000001,buy,market
2026-09-12T18:45:46,1019,949,15.39,sell,market
2026-09-12T18:45:46,1022,954,8.54,buy,market
2026-09-12T18:45:46,1025,954,15.19,buy,market
2026-09-12T18:45:46,1032,949,13.04,sell,market
2026-09-12T18:45:46,1033,949,0.75,sell,market
2026-09-12T18:45:46,1033,948,8.05,sell,market
2026-09-12T18:45:46,1033,948,14.34,sell,stop
2026-09-12T18:45:46,1036,948,8.89,sell,market
2026-09-12T18:45:46,1036,947,2.3200000000000003,sell,market
2026-09-12T18:45:46,1036,947,18.99,sell,stop
2026-09-12T18:45:46,1036,947,7.510000000000002,sell,stop
2026-09-12T18:45:46,1036,946,6.339999999999998,sell,stop
2026-09-12T18:45:46,1036,946,13.56,sell,stop
2026-09-12T18:45:46,1036,946,11.100000000000003,sell,stop
2026-09-12T18:45:46,1036,945,4.089999999999996,sell,stop
2026-09-12T18:45:46,1036,945,24.39,sell,stop
2026-09-12T18:45:46,1036,945,8.54,sell,stop
2026-09-12T18:45:46,1040,945,4.320000000000007,sell,market
2026-09-12T18:45:46,1040,944,6.959999999999992,sell,market
2026-09-12T18:45:46,1040,944,8.74,sell,stop
2026-09-12T18:45:46,1044,949,18.72,buy,market
2026-09-12T18:45:46,1048,944,9.16,sell,market
2026-09-12T18:45:46,1056,944,7.91,sell,market
2026-09-12T18:45:46,1062,949,12.75,buy,market
2026-09-12T18:45:46,1064,944,11.88,sell,market
2026-09-12T18:45:46,1064,949,11.88,buy,stop
2026-09-12T18:45:46,1065,944,2.2200000000000006,sell,market
2026-09-12T18:45:46,1065,943,7.279999999999999,sell,market
2026-09-12T18:45:46,1065,943,18.72,sell,stop
2026-09-12T18:45:46,1068,943,14.3,sell,market
2026-09-12T18:45:46,1071,943,12.55,sell,market
2026-09-12T18:45:46,1071,942,0.7399999999999984,sell,market
2026-09-12T18:45:46,1071,942,12.75,sell,stop
2026-09-12T18:45:46,1073,942,12.220000000000002,sell,market
2026-09-12T18:45:46,1073,941,6.099999999999998,sell,market
2026-09-12T18:45:46,1075,941,7.12,sell,market
2026-09-12T18:45:46,1076,941,13.420000000000002,sell,market
2026-09-12T18:45:46,1076,940,7.209999999999997,sell,market
2026-09-12T18:45:46,1078,945,16.78,buy,market
2026-09-12T18:45:46,1078,940,16.78,sell,stop
2026-09-12T18:45:46,1079,940,13.59,sell,market
2026-09-12T18:45:46,1079,939,5.690000000000001,sell,market
2026-09-12T18:45:46,1079,944,19.28,buy,stop
2026-09-12T18:45:46,1082,939,8.96,sell,market
2026-09-12T18:45:46,1085,939,23.380000000000003,sell,market
2026-09-12T18:45:46,1085,938,5.869999999999997,sell,market
2026-09-12T18:45:46,1086,938,10.03,sell,market
2026-09-12T18:45:46,1091,943,18.46,buy,market
2026-09-12T18:45:46,1093,943,19.03,buy,market
2026-09-12T18:45:46,1093,944,0.33999999999999986,buy,market
2026-09-12T18:45:46,1094,939,7.64,sell,market
2026-09-12T18:45:46,1098,939,11.81,sell,market
2026-09-12T18:45:46,1100,939,10.92,sell,market
2026-09-12T18:45:46,1103,939,17.25,sell,market
2026-09-12T18:45:46,1119,939,17.03,sell,market
2026-09-12T18:45:46,1123,944,13.21,buy,market
2026-09-12T18:45:46,1123,939,12.29,sell,stop
2026-09-12T18:45:46,1123,938,0.9200000000000017,sell,stop
2026-09-12T18:45:46,1127,938,15.3,sell,market
2026-09-12T18:45:46,1129,938,16.02,sell,market
2026-09-12T18:45:46,1130,938,12.030000000000001,sell,market
2026-09-12T18:45:46,1130,937,5.529999999999998,sell,market
2026-09-12T18:45:46,1134,942,5.0,buy,market
2026-09-12T18:45:46,1140,937,9.78,sell,market
2026-09-12T18:45:46,1141,937,24.16,sell,market
2026-09-12T18:45:46,1142,937,12.73,sell,market
2026-09-12T18:45:46,1145,937,0.8500000000000014,sell,market
2026-09-12T18:45:46,1145,936,23.33,sell,market
2026-09-12T18:45:46,1146,941,15.93,buy,market
2026-09-12T18:45:46,1148,936,8.13,sell,market
2026-09-12T18:45:46,1149,936,27.979999999999997,sell,market
2026-09-12T18:45:46,1149,935,1.240000000000002,sell,market
2026-09-12T18:45:46,1149,935,18.46,sell,stop
2026-09-12T18:45:46,1149,935,9.079999999999998,sell,stop
2026-09-12T18:45:46,1149,934,10.290000000000003,sell,stop
2026-09-12T18:45:46,1149,934,5.0,sell,stop
2026-09-12T18:45:46,1154,939,8.39,buy,market
2026-09-12T18:45:46,1155,934,2.89,sell,market
2026-09-12T18:45:46,1158,934,16.06,sell,market
2026-09-12T18:45:46,1158,933,0.1700000000000017,sell,market
2026-09-12T18:45:46,1158,933,15.93,sell,stop
2026-09-12T18:45:46,1159,933,19.56,sell,market
2026-09-12T18:45:46,1161,933,14.919999999999998,sell,market
2026-09-12T18:45:46,1161,932,3.8900000000000006,sell,market
2026-09-12T18:45:46,1161,932,8.39,sell,stop
2026-09-12T18:45:46,1163,932,8.84,sell,market
2026-09-12T18:45:46,1166,932,4.45,sell,market
2026-09-12T18:45:46,1173,932,12.23,sell,market
2026-09-12T18:45:46,1174,932,12.23,sell,market
2026-09-12T18:45:46,1175,932,0.1599999999999966,sell,market
2026-09-12T18:45:46,1175,931,13.340000000000003,sell,market
2026-09-12T18:45:46,1176,931,15.49,sell,market
2026-09-12T18:45:46,1180,936,14.57,buy,market
2026-09-12T18:45:46,1184,931,17.59,sell,market
2026-09-12T18:45:46,1189,936,13.37,buy,market
2026-09-12T18:45:46,1195,936,6.72,buy,market
2026-09-12T18:45:46,1198,931,10.42,sell,market
2026-09-12T18:45:46,1198,936,10.42,buy,stop
2026-09-12T18:45:46,1205,931,18.48,sell,market
2026-09-12T18:45:46,1208,931,4.89,sell,market
2026-09-12T18:45:46,1212,931,14.15,sell,market
2026-09-12T18:45:46,1213,931,5.470000000000001,sell,market
2026-09-12T18:45:46,1213,930,5.34,sell,market
2026-09-12T18:45:46,1215,930,18.01,sell,market
2026-09-12T18:45:46,1215,935,18.01,buy,stop
2026-09-12T18:45:46,1217,930,22.7,sell,market
2026-09-12T18:45:46,1219,930,8.54,sell,market
2026-09-12T18:45:46,1219,929,8.560000000000002,sell,market
2026-09-12T18:45:46,1219,929,14.57,sell,stop
2026-09-12T18:45:46,1219,929,13.37,sell,stop
2026-09-12T18:45:46,1219,929,6.72,sell,stop
2026-09-12T18:45:46,1231,934,11.61,buy,market
2026-09-12T18:45:46,1235,934,16.71,buy,market
2026-09-12T18:45:46,1236,929,16.21,sell,market
2026-09-12T18:45:46,1242,929,21.74,sell,market
2026-09-12T18:45:46,1243,929,19.540000000000003,sell,market
2026-09-12T18:45:46,1243,928,0.5399999999999956,sell,market
2026-09-12T18:45:46,1249,933,7.57,buy,market
2026-09-12T18:45:46,1254,928,10.07,sell,market
2026-09-12T18:45:46,1255,933,6.3,buy,market
2026-09-12T18:45:46,1259,933,8.66,buy,market
2026-09-12T18:45:46,1263,928,6.19,sell,market
2026-09-12T18:45:46,1265,928,11.69,sell,market
2026-09-12T18:45:46,1265,933,11.69,buy,stop
2026-09-12T18:45:46,1267,933,9.7,buy,market
2026-09-12T18:45:46,1268,928,6.81,sell,market
2026-09-12T18:45:46,1277,928,27.48,sell,market
2026-09-12T18:45:46,1278,928,10.13,sell,market
2026-09-12T18:45:46,1279,928,11.859999999999998,sell,market
2026-09-12T18:45:46,1279,927,7.830000000000004,sell,market
2026-09-12T18:45:46,1279,927,16.71,sell,stop
2026-09-12T18:45:46,1280,932,19.19,buy,market
2026-09-12T18:45:46,1281,927,4.79,sell,market
2026-09-12T18:45:46,1285,932,14.91,buy,market
2026-09-12T18:45:46,1285,933,5.93,buy,market
2026-09-12T18:45:46,1286,928,11.16,sell,market
2026-09-12T18:45:46,1290,933,2.4899999999999984,buy,market
2026-09-12T18:45:46,1290,934,14.39,buy,market
2026-09-12T18:45:46,1290,934,6.19,buy,stop
2026-09-12T18:45:46,1291,934,20.46,buy,market
2026-09-12T18:45:46,1293,929,23.78,sell,market
2026-09-12T18:45:46,1296,929,16.01,sell,market
2026-09-12T18:45:46,1299,929,5.0099999999999945,sell,market
2026-09-12T18:45:46,1299,928,12.810000000000006,sell,market
2026-09-12T18:45:46,1299,928,14.399999999999991,sell,stop
2026-09-12T18:45:46,1299,927,2.4800000000000075,sell,stop
2026-09-12T18:45:46,1303,932,13.28,buy,market
2026-09-12T18:45:46,1305,927,14.83,sell,market
2026-09-12T18:45:46,1306,927,14.22,sell,market
2026-09-12T18:45:46,1309,927,16.43,sell,market
2026-09-12T18:45:46,1311,927,9.479999999999997,sell,market
2026-09-12T18:45:46,1311,926,3.730000000000004,sell,market
2026-09-12T18:45:46,1311,926,7.57,sell,stop
2026-09-12T18:45:46,1311,926,9.7,sell,stop
2026-09-12T18:45:46,1311,926,9.099999999999998,sell,stop
2026-09-12T18:45:46,1311,925,11.360000000000003,sell,stop
2026-09-12T18:45:46,1311,925,7.709999999999997,sell,stop
2026-09-12T18:45:46,1311,924,0.9500000000000028,sell,stop
2026-09-12T18:45:46,1311,924,11.61,sell,stop
2026-09-12T18:45:46,1311,924,20.84,sell,stop
2026-09-12T18:45:46,1312,924,8.73,sell,market
2026-09-12T18:45:46,1312,923,10.099999999999998,sell,market
2026-09-12T18:45:46,1313,928,20.99,buy,market
2026-09-12T18:45:46,1313,923,16.180000000000003,sell,stop
2026-09-12T18:45:46,1313,922,4.809999999999995,sell,stop
2026-09-12T18:45:46,1313,922,19.19,sell,stop
2026-09-12T18:45:46,1318,922,1.8700000000000045,sell,market
2026-09-12T18:45:46,1318,921,5.009999999999995,sell,market
2026-09-12T18:45:46,1319,926,17.82,buy,market
2026-09-12T18:45:46,1328,921,17.92,sell,market
2026-09-12T18:45:46,1331,921,22.81,sell,market
2026-09-12T18:45:46,1331,926,20.36,buy,stop
2026-09-12T18:45:46,1331,927,2.4499999999999993,buy,stop
2026-09-12T18:45:46,1333,922,13.77,sell,market
2026-09-12T18:45:46,1335,927,20.39,buy,market
2026-09-12T18:45:46,1338,922,13.08,sell,market
2026-09-12T18:45:46,1345,922,17.9,sell,market
2026-09-12T18:45:46,1347,927,11.010000000000002,buy,market
2026-09-12T18:45:46,1347,928,2.049999999999999,buy,market
2026-09-12T18:45:46,1347,928,6.88,buy,stop
2026-09-12T18:45:46,1347,928,11.84,buy,stop
2026-09-12T18:45:46,1347,929,6.059999999999999,buy,stop
2026-09-12T18:45:46,1347,929,18.83,buy,stop
2026-09-12T18:45:46,1348,924,16.96,sell,market
2026-09-12T18:45:46,1349,924,11.26,sell,market
2026-09-12T18:45:46,1360,924,17.759999999999998,sell,market
2026-09-12T18:45:46,1360,923,0.5200000000000031,sell,market
2026-09-12T18:45:46,1361,923,13.34,sell,market
2026-09-12T18:45:46,1361,928,13.34,buy,stop
2026-09-12T18:45:46,1369,923,8.11,sell,market
2026-09-12T18:45:46,1371,923,5.16,sell,market
2026-09-12T18:45:46,1375,923,15.18,sell,market
2026-09-12T18:45:46,1377,923,20.78,sell,market
2026-09-12T18:45:46,1381,923,3.530000000000001,sell,market
2026-09-12T18:45:46,1381,922,12.12,sell,market
2026-09-12T18:45:46,1384,922,10.93,sell,market
2026-09-12T18:45:46,1384,927,10.93,buy,stop
2026-09-12T18:45:46,1386,922,6.100000000000001,sell,market
2026-09-12T18:45:46,1386,921,4.529999999999999,sell,market
2026-09-12T18:45:46,1388,926,17.81,buy,market
2026-09-12T18:45:46,1390,926,16.85,buy,market
2026-09-12T18:45:46,1392,926,9.2,buy,market
2026-09-12T18:45:46,1392,927,6.5600000000000005,buy,market
2026-09-12T18:45:46,1393,922,15.75,sell,market
2026-09-12T18:45:46,1396,922,18.54,sell,market
2026-09-12T18:45:46,1396,927,18.54,buy,stop
2026-09-12T18:45:46,1398,922,12.21,sell,market
2026-09-12T18:45:46,1400,927,5.590000000000003,buy,market
2026-09-12T18:45:46,1400,928,2.609999999999996,buy,market
2026-09-12T18:45:46,1400,928,10.63,buy,stop
2026-09-12T18:45:46,1404,923,15.13,sell,market
2026-09-12T18:45:46,1406,928,22.02,buy,market
2026-09-12T18:45:46,1409,928,16.060000000000006,buy,market
2026-09-12T18:45:46,1409,929,2.2899999999999956,buy,market
2026-09-12T18:45:46,1409,929,15.75,buy,stop
2026-09-12T18:45:46,1409,929,12.21,buy,stop
2026-09-12T18:45:46,1412,929,19.89,buy,market
2026-09-12T18:45:46,1415,924,20.77,sell,market
2026-09-12T18:45:46,1421,929,9.600000000000001,buy,market
2026-09-12T18:45:46,1421,930,15.309999999999999,buy,market
2026-09-12T18:45:46,1421,930,13.77,buy,stop
2026-09-12T18:45:46,1421,930,6.0,buy,stop
2026-09-12T18:45:46,1421,931,7.08,buy,stop
2026-09-12T18:45:46,1421,931,17.92,buy,stop
2026-09-12T18:45:46,1421,931,11.26,buy,stop
2026-09-12T18:45:46,1421,931,2.209999999999999,buy,stop
2026-09-12T18:45:46,1421,932,12.920000000000002,buy,stop
2026-09-12T18:45:46,1421,932,12.489999999999998,buy,stop
2026-09-12T18:45:46,1421,933,4.470000000000002,buy,stop
2026-09-12T18:45:46,1421,933,18.28,buy,stop
2026-09-12T18:45:46,1421,933,8.11,buy,stop
2026-09-12T18:45:46,1421,933,14.099999999999994,buy,stop
2026-09-12T18:45:46,1421,934,1.0800000000000054,buy,stop
2026-09-12T18:45:46,1421,934,14.22,buy,stop
2026-09-12T18:45:46,1421,934,5.16,buy,stop
2026-09-12T18:45:46,1421,934,18.159999999999993,buy,stop
2026-09-12T18:45:46,1421,935,2.620000000000008,buy,stop
2026-09-12T18:45:46,1421,935,20.08,buy,stop
2026-09-12T18:45:46,1421,935,13.21,buy,stop
2026-09-12T18:45:46,1421,935,5.819999999999986,buy,stop
2026-09-12T18:45:46,1421,936,9.830000000000014,buy,stop
2026-09-12T18:45:46,1421,936,21.74,buy,stop
2026-09-12T18:45:46,1421,936,6.81,buy,stop
2026-09-12T18:45:46,1421,936,8.639999999999993,buy,stop
2026-09-12T18:45:46,1421,937,1.4900000000000073,buy,stop
2026-09-12T18:45:46,1421,937,19.69,buy,stop
2026-09-12T18:45:46,1421,937,4.79,buy,stop
2026-09-12T18:45:46,1421,937,16.01,buy,stop
2026-09-12T18:45:46,1421,937,15.439999999999994,buy,stop
2026-09-12T18:45:46,1421,938,0.9900000000000055,buy,stop
2026-09-12T18:45:46,1421,938,17.59,buy,stop
2026-09-12T18:45:46,1421,938,11.099999999999994,buy,stop
2026-09-12T18:45:46,1421,939,6.000000000000007,buy,stop
2026-09-12T18:45:46,1421,939,8.84,buy,stop
2026-09-12T18:45:46,1421,939,13.5,buy,stop
2026-09-12T18:45:46,1421,939,16.21,buy,stop
2026-09-12T18:45:46,1421,939,7.759999999999998,buy,stop
2026-09-12T18:45:46,1421,940,16.020000000000003,buy,stop
2026-09-12T18:45:46,1421,940,17.82,buy,stop
2026-09-12T18:45:46,1421,940,5.069999999999993,buy,stop
2026-09-12T18:45:46,1421,941,9.760000000000007,buy,stop
2026-09-12T18:45:46,1421,941,22.7,buy,stop
2026-09-12T18:45:46,1421,941,0.899999999999995,buy,stop
2026-09-12T18:45:46,1421,942,19.870000000000005,buy,stop
2026-09-12T18:45:46,1421,942,18.81,buy,stop
2026-09-12T18:45:46,1421,942,11.349999999999998,buy,stop
2026-09-12T18:45:46,1421,943,0.8800000000000026,buy,stop
2026-09-12T18:45:46,1421,943,12.23,buy,stop
2026-09-12T18:45:46,1430,938,18.04,sell,market
2026-09-12T18:45:46,1431,943,11.26,buy,market
2026-09-12T18:45:46,1432,938,16.99,sell,market
2026-09-12T18:45:46,1435,938,1.100000000000005,sell,market
2026-09-12T18:45:46,1435,937,11.429999999999994,sell,market
2026-09-12T18:45:46,1439,942,2.83,buy,market
2026-09-12T18:45:46,1440,937,7.39,sell,market
2026-09-12T18:45:46,1442,937,5.710000000000007,sell,market
2026-09-12T18:45:46,1442,936,7.689999999999993,sell,market
2026-09-12T18:45:46,1443,941,10.29,buy,market
2026-09-12T18:45:46,1446,941,12.45,buy,market
2026-09-12T18:45:46,1449,941,19.47,buy,market
2026-09-12T18:45:46,1450,941,4.320000000000004,buy,market
2026-09-12T18:45:46,1450,942,8.099999999999996,buy,market
2026-09-12T18:45:46,1451,937,19.41,sell,market
2026-09-12T18:45:46,1452,937,17.91,sell,market
2026-09-12T18:45:46,1455,937,9.11,sell,market
2026-09-12T18:45:46,1455,936,11.77,sell,market
2026-09-12T18:45:46,1455,941,20.88,buy,stop
2026-09-12T18:45:46,1461,936,8.93,sell,market
2026-09-12T18:45:46,1461,941,8.93,buy,stop
2026-09-12T18:45:46,1464,936,13.879999999999999,sell,market
2026-09-12T18:45:46,1464,935,6.66,sell,market
2026-09-12T18:45:46,1464,935,10.29,sell,stop
2026-09-12T18:45:46,1464,935,12.45,sell,stop
2026-09-12T18:45:46,1466,940,13.23,buy,market
2026-09-12T18:45:46,1470,940,17.63,buy,market
2026-09-12T18:45:46,1471,940,17.24,buy,market
2026-09-12T18:45:46,1471,935,11.300000000000008,sell,stop
2026-09-12T18:45:46,1471,934,5.939999999999991,sell,stop
2026-09-12T18:45:46,1471,934,11.26,sell,stop
2026-09-12T18:45:46,1471,934,19.47,sell,stop
2026-09-12T18:45:46,1471,934,12.42,sell,stop
2026-09-12T18:45:46,1471,934,0.4200000000000106,sell,stop
2026-09-12T18:45:46,1471,933,12.80999999999999,sell,stop
2026-09-12T18:45:46,1472,938,10.25,buy,market
2026-09-12T18:45:46,1472,933,10.25,sell,stop
2026-09-12T18:45:46,1474,933,18.89,sell,market
2026-09-12T18:45:46,1483,938,1.0,buy,market
2026-09-12T18:45:46,1487,938,10.120000000000001,buy,market
2026-09-12T18:45:46,1487,939,12.34,buy,market
2026-09-12T18:45:46,1487,934,22.46,sell,stop
2026-09-12T18:45:46,1488,934,11.81,sell,market
2026-09-12T18:45:46,1489,934,1.799999999999999,sell,market
2026-09-12T18:45:46,1489,933,2.150000000000013,sell,market
2026-09-12T18:45:46,1489,932,5.7899999999999885,sell,market
2026-09-12T18:45:46,1489,932,2.83,sell,stop
2026-09-12T18:45:46,1489,932,17.63,sell,stop
2026-09-12T18:45:46,1493,937,7.79,buy,market
2026-09-12T18:45:46,1494,937,15.33,buy,market
2026-09-12T18:45:46,1495,937,1.790000000000001,buy,market
2026-09-12T18:45:46,1495,938,15.74,buy,market
2026-09-12T18:45:46,1496,933,16.53,sell,market
2026-09-12T18:45:46,1496,938,16.53,buy,stop
2026-09-12T18:45:46,1498,938,14.57,buy,market
2026-09-12T18:45:46,1498,939,2.1000000000000014,buy,market
2026-09-12T18:45:46,1499,939,9.329999999999998,buy,market
2026-09-12T18:45:46,1499,940,8.589999999999996,buy,market
2026-09-12T18:45:46,1499,941,5.410000000000004,buy,market
2026-09-12T18:45:46,1499,941,18.89,buy,stop
2026-09-12T18:45:46,1502,936,16.88,sell,market
2026-09-12T18:45:46,1508,941,14.52,buy,market
2026-09-12T18:45:46,1511,941,1.2799999999999976,buy,market
2026-09-12T18:45:46,1511,942,14.010000000000002,buy,market
2026-09-12T18:45:46,1517,942,12.1,buy,market
2026-09-12T18:45:46,1522,942,7.75,buy,market
2026-09-12T18:45:46,1525,942,11.04,buy,market
2026-09-12T18:45:46,1525,943,5.48,buy,market
2026-09-12T18:45:46,1525,943,9.74,buy,stop
2026-09-12T18:45:46,1534,938,14.47,sell,market
2026-09-12T18:45:46,1536,943,19.09,buy,market
2026-09-12T18:45:46,1537,938,7.64,sell,market
2026-09-12T18:45:46,1540,938,10.27,sell,market
2026-09-12T18:45:46,1540,943,4.809999999999999,buy,stop
2026-09-12T18:45:46,1540,944,5.460000000000001,buy,stop
2026-09-12T18:45:46,1540,944,13.4,buy,stop
2026-09-12T18:45:46,1540,944,20.54,buy,stop
2026-09-12T18:45:46,1540,944,7.719999999999999,buy,stop
2026-09-12T18:45:46,1540,945,4.090000000000002,buy,stop
2026-09-12T18:45:46,1540,945,16.88,buy,stop
2026-09-12T18:45:46,1540,945,14.47,buy,stop
2026-09-12T18:45:46,1540,945,7.64,buy,stop
2026-09-12T18:45:46,1543,940,7.19,sell,market
2026-09-12T18:45:46,1548,940,19.8,sell,market
2026-09-12T18:45:46,1550,945,11.89,buy,market
2026-09-12T18:45:46,1550,940,11.89,sell,stop
